rotation transx transy transz piper LRMSD modelnum
23379 -18.87 -40.48 -52.70 -595.38 33.4472591936 313
8237 -32.87 -55.48 -29.70 -595.19 34.7576447503 314
17703 -15.87 -42.48 -47.70 -595.02 31.8890745345 315
21939 -17.87 -40.48 -51.70 -595.01 34.5841263301 316
56053 -13.87 -60.48 -33.70 -594.94 33.1034468493 317
58803 -17.87 -40.48 -53.70 -594.90 34.3987754247 318
4239 -26.87 -41.48 -48.70 -594.46 30.264410177 319
67385 -31.87 -44.48 -43.70 -594.46 29.7906303853 320
38627 -15.87 -52.48 -70.70 -594.43 24.9454779177 321
9587 -21.87 -40.48 -53.70 -594.41 32.9278718045 322
37619 -12.87 -54.48 -69.70 -594.40 25.2746933805 323
65267 -12.87 -54.48 -69.70 -594.40 25.2295863259 324
3795 -17.87 -41.48 -52.70 -594.30 33.027625274 325
45711 -23.87 -42.48 -35.70 -594.09 35.7460566782 326
51123 -19.87 -41.48 -46.70 -594.05 33.2496298514 327
43049 -32.87 -44.48 -43.70 -594.04 29.9828907038 328
7379 -14.87 -53.48 -70.70 -593.92 24.820758931 329
2974 -19.87 -70.48 -30.70 -593.92 28.1171769447 330
8389 -12.87 -60.48 -32.70 -593.91 34.0609459033 331
69459 -18.87 -40.48 -52.70 -593.87 33.7903067681 332
29367 -24.87 -42.48 -36.70 -593.51 35.0550580196 333
61741 -12.87 -56.48 -33.70 -593.48 35.6873848086 334
68307 -18.87 -40.48 -52.70 -593.42 33.802774645 335
69025 -24.87 -40.48 -50.70 -593.33 33.8722456826 336
49587 -16.87 -41.48 -51.70 -593.29 34.143308508 337
49385 -30.87 -43.48 -43.70 -593.26 30.4805889786 338
34563 -22.87 -41.48 -54.70 -592.84 31.0006738623 339
41523 -17.87 -40.48 -52.70 -592.80 34.6883561848 340
47002 -15.87 -70.48 -43.70 -592.78 18.9924789126 341
64793 -17.87 -43.48 -41.70 -592.66 33.1976073437 342
22936 -12.87 -61.48 -31.70 -592.62 34.5992797867 343
25801 -37.87 -57.48 -34.70 -592.61 31.4736085182 344
44705 -24.87 -42.48 -36.70 -592.46 35.09173153 345
14579 -11.87 -55.48 -69.70 -592.31 25.3178385564 346
54461 -33.87 -55.48 -30.70 -592.26 34.00652177 347
64775 -16.87 -50.48 -69.70 -592.26 25.434983405 348
25623 -15.87 -42.48 -47.70 -591.94 32.0698459846 349
35831 -16.87 -50.48 -69.70 -591.94 25.4855583605 350
785 -37.87 -58.48 -42.70 -591.57 22.6950403333 351
35849 -16.87 -43.48 -40.70 -591.50 33.968611648 352
18611 -11.87 -53.48 -68.70 -591.18 25.9458208364 353
65405 -33.87 -55.48 -30.70 -591.14 33.9918833776 354
23962 -14.87 -70.48 -44.70 -591.13 19.0110074176 355
31223 -14.87 -51.48 -69.70 -591.12 25.7903094922 356
6387 -17.87 -40.48 -52.70 -590.91 34.5205011824 357
48851 -13.87 -52.48 -69.70 -590.65 25.5983730459 358
31155 -17.87 -40.48 -52.70 -590.56 34.6760067809 359
21779 -13.87 -54.48 -69.70 -590.49 24.4656356864 360
67912 -24.87 -55.48 -69.70 -590.48 19.938570492 361
64030 -20.87 -71.48 -30.70 -590.41 28.168549802 362
36390 -19.87 -64.48 -66.70 -590.35 14.3780576746 363
55475 -12.87 -53.48 -69.70 -590.24 25.7840279934 364
66496 -10.87 -56.48 -33.70 -589.92 36.5386367129 365
18605 -32.87 -55.48 -28.70 -589.75 35.4344365174 366
11773 -12.87 -58.48 -32.70 -589.71 35.3935564629 367
12147 -25.87 -40.48 -51.70 -589.64 33.1143510017 368
68231 -30.87 -47.48 -38.70 -589.53 30.2732799454 369
5043 -19.87 -41.48 -46.70 -589.46 33.1828191627 370
69315 -17.87 -40.48 -53.70 -589.41 33.8967944556 371
49062 -19.87 -63.48 -67.70 -589.26 15.7600008483 372
64361 -30.87 -43.48 -43.70 -589.11 30.4306240763 373
21229 -39.87 -52.48 -47.70 -589.02 24.0947613603 374
23224 -13.87 -63.48 -31.70 -588.87 32.7045200781 375
3784 -13.87 -63.48 -31.70 -588.84 32.7955261594 376
27592 -25.87 -55.48 -68.70 -588.64 19.5763067665 377
18063 -23.87 -42.48 -36.70 -588.31 35.1697697677 378
31179 -22.87 -41.48 -54.70 -588.03 30.6714205195 379
22408 -24.87 -57.48 -68.70 -587.89 18.5327034108 380
39838 -18.87 -70.48 -30.70 -587.89 28.2682317571 381
46194 -29.87 -47.48 -38.70 -587.51 29.9399848954 382
12185 -18.87 -69.48 -28.70 -587.50 31.7891440508 383
